tweet,replies,retweets,likes,ratio,result
i wanna get into anime so atrocious but i CANNOT for the LIFE OF ME find a wonderful one,0,0,0,0,0
i wanna get into anime so awful but i CANNOT for the LIFE OF ME find a wonderful one,0,0,0,0,0
i wanna get into anime so cheap but i CANNOT for the LIFE OF ME find a wonderful one,0,0,0,0,0
i wanna get into anime so crummy but i CANNOT for the LIFE OF ME find a wonderful one,0,0,0,0,0
i wanna get into anime so dreadful but i CANNOT for the LIFE OF ME find a wonderful one,0,0,0,0,0
i wanna get into anime so lousy but i CANNOT for the LIFE OF ME find a wonderful one,0,0,0,0,0
i wanna get into anime so poor but i CANNOT for the LIFE OF ME find a wonderful one,0,0,0,0,0
i wanna get into anime so rough but i CANNOT for the LIFE OF ME find a wonderful one,0,0,0,0,0
i wanna get into anime so sad but i CANNOT for the LIFE OF ME find a wonderful one,0,0,0,0,0
i wanna get into anime so unacceptable but i CANNOT for the LIFE OF ME find a wonderful one,0,0,0,0,0
i wanna get into anime so bitter but i CANNOT for the LIFE OF ME find a good one,0,0,0,0,0
i wanna get into anime so somber but i CANNOT for the LIFE OF ME find a good one,0,0,0,0,0
i wanna get into anime so unhappy but i CANNOT for the LIFE OF ME find a good one,0,0,0,0,0
I wanna watch a bitter anime that has really cute girls,0,0,0,0,0
I wanna watch a somber anime that has really cute girls,0,0,0,0,0
I wanna watch a unhappy anime that has really cute girls,0,0,0,0,0
"is fullmetal alchemist battle shonen, in the sense that ""battle shonen"" is a distinctive subgenre of series admire dragonball, hunter x hunter, one piece, etc",0,0,0,0,0
"is fullmetal alchemist battle shonen, in the sense that ""battle shonen"" is a distinctive subgenre of series care for dragonball, hunter x hunter, one piece, etc",0,0,0,0,0
"is fullmetal alchemist battle shonen, in the sense that ""battle shonen"" is a distinctive subgenre of series cherish dragonball, hunter x hunter, one piece, etc",0,0,0,0,0
"is fullmetal alchemist battle shonen, in the sense that ""battle shonen"" is a distinctive subgenre of series go for dragonball, hunter x hunter, one piece, etc",0,0,0,0,0
"is fullmetal alchemist battle shonen, in the sense that ""battle shonen"" is a distinctive subgenre of series prize dragonball, hunter x hunter, one piece, etc",0,0,0,0,0
"is fullmetal alchemist battle shonen, in the sense that ""battle shonen"" is a distinctive subgenre of series treasure dragonball, hunter x hunter, one piece, etc",0,0,0,0,0
"is fullmetal alchemist battle shonen, in the sense that ""battle shonen"" is a distinctive subgenre of series worship dragonball, hunter x hunter, one piece, etc",0,0,0,0,0
why do folk think i won't admire gintama,0,0,0,0,0
why do folk think i won't appreciate gintama,0,0,0,0,0
why do folk think i won't go for gintama,0,0,0,0,0
why do folk think i won't love gintama,0,0,0,0,0
why do folk think i won't adore gintama,0,0,0,0,0
why do folk think i won't dig gintama,0,0,0,0,0
why do individuals think i won't admire gintama,0,0,0,0,0
why do individuals think i won't appreciate gintama,0,0,0,0,0
why do individuals think i won't go for gintama,0,0,0,0,0
why do individuals think i won't love gintama,0,0,0,0,0
why do individuals think i won't adore gintama,0,0,0,0,0
why do individuals think i won't dig gintama,0,0,0,0,0
why do humans think i won't admire gintama,0,0,0,0,0
why do humans think i won't appreciate gintama,0,0,0,0,0
why do humans think i won't go for gintama,0,0,0,0,0
why do humans think i won't love gintama,0,0,0,0,0
why do humans think i won't adore gintama,0,0,0,0,0
why do humans think i won't dig gintama,0,0,0,0,0
why do people think i won't admire gintama,0,0,0,0,0
why do people think i won't care for gintama,0,0,0,0,0
why do people think i won't cherish gintama,0,0,0,0,0
why do people think i won't go for gintama,0,0,0,0,0
why do people think i won't prize gintama,0,0,0,0,0
why do people think i won't treasure gintama,0,0,0,0,0
why do people think i won't worship gintama,0,0,0,0,0
"what's steins;gate about, is it admire the big bang theory",0,0,0,0,0
"what's steins;gate about, is it care for the big bang theory",0,0,0,0,0
"what's steins;gate about, is it cherish the big bang theory",0,0,0,0,0
"what's steins;gate about, is it go for the big bang theory",0,0,0,0,0
"what's steins;gate about, is it prize the big bang theory",0,0,0,0,0
"what's steins;gate about, is it treasure the big bang theory",0,0,0,0,0
"what's steins;gate about, is it worship the big bang theory",0,0,0,0,0
"folk who watch attack on titan or kimetsu are not included in the wibu category, because the goods are on netfilx and are already worldwide admire doraemon / one piece / naruto. if you've watched the anime isekai, clannad, love live, asuna's bolster collection, that's true vvibu.",0,0,0,0,0
"folk who watch attack on titan or kimetsu are not included in the wibu category, because the goods are on netfilx and are already worldwide appreciate doraemon / one piece / naruto. if you've watched the anime isekai, clannad, love live, asuna's bolster collection, that's true vvibu.",0,0,0,0,0
"folk who watch attack on titan or kimetsu are not included in the wibu category, because the goods are on netfilx and are already worldwide go for doraemon / one piece / naruto. if you've watched the anime isekai, clannad, love live, asuna's bolster collection, that's true vvibu.",0,0,0,0,0
"folk who watch attack on titan or kimetsu are not included in the wibu category, because the goods are on netfilx and are already worldwide love doraemon / one piece / naruto. if you've watched the anime isekai, clannad, love live, asuna's bolster collection, that's true vvibu.",0,0,0,0,0
"folk who watch attack on titan or kimetsu are not included in the wibu category, because the goods are on netfilx and are already worldwide adore doraemon / one piece / naruto. if you've watched the anime isekai, clannad, love live, asuna's bolster collection, that's true vvibu.",0,0,0,0,0
"folk who watch attack on titan or kimetsu are not included in the wibu category, because the goods are on netfilx and are already worldwide dig doraemon / one piece / naruto. if you've watched the anime isekai, clannad, love live, asuna's bolster collection, that's true vvibu.",0,0,0,0,0
"folk who watch attack on titan or kimetsu are not included in the wibu category, because the goods are on netfilx and are already worldwide like doraemon / one piece / naruto. if you've watched the anime isekai, clannad, admire live, asuna's bolster collection, that's true vvibu.",0,0,0,0,0
"folk who watch attack on titan or kimetsu are not included in the wibu category, because the goods are on netfilx and are already worldwide like doraemon / one piece / naruto. if you've watched the anime isekai, clannad, care for live, asuna's bolster collection, that's true vvibu.",0,0,0,0,0
"folk who watch attack on titan or kimetsu are not included in the wibu category, because the goods are on netfilx and are already worldwide like doraemon / one piece / naruto. if you've watched the anime isekai, clannad, cherish live, asuna's bolster collection, that's true vvibu.",0,0,0,0,0
"folk who watch attack on titan or kimetsu are not included in the wibu category, because the goods are on netfilx and are already worldwide like doraemon / one piece / naruto. if you've watched the anime isekai, clannad, go for live, asuna's bolster collection, that's true vvibu.",0,0,0,0,0
"folk who watch attack on titan or kimetsu are not included in the wibu category, because the goods are on netfilx and are already worldwide like doraemon / one piece / naruto. if you've watched the anime isekai, clannad, prize live, asuna's bolster collection, that's true vvibu.",0,0,0,0,0
"folk who watch attack on titan or kimetsu are not included in the wibu category, because the goods are on netfilx and are already worldwide like doraemon / one piece / naruto. if you've watched the anime isekai, clannad, treasure live, asuna's bolster collection, that's true vvibu.",0,0,0,0,0
"folk who watch attack on titan or kimetsu are not included in the wibu category, because the goods are on netfilx and are already worldwide like doraemon / one piece / naruto. if you've watched the anime isekai, clannad, worship live, asuna's bolster collection, that's true vvibu.",0,0,0,0,0
"individuals who watch attack on titan or kimetsu are not included in the wibu category, because the goods are on netfilx and are already worldwide admire doraemon / one piece / naruto. if you've watched the anime isekai, clannad, love live, asuna's bolster collection, that's true vvibu.",0,0,0,0,0
"individuals who watch attack on titan or kimetsu are not included in the wibu category, because the goods are on netfilx and are already worldwide appreciate doraemon / one piece / naruto. if you've watched the anime isekai, clannad, love live, asuna's bolster collection, that's true vvibu.",0,0,0,0,0
"individuals who watch attack on titan or kimetsu are not included in the wibu category, because the goods are on netfilx and are already worldwide go for doraemon / one piece / naruto. if you've watched the anime isekai, clannad, love live, asuna's bolster collection, that's true vvibu.",0,0,0,0,0
"individuals who watch attack on titan or kimetsu are not included in the wibu category, because the goods are on netfilx and are already worldwide love doraemon / one piece / naruto. if you've watched the anime isekai, clannad, love live, asuna's bolster collection, that's true vvibu.",0,0,0,0,0
"individuals who watch attack on titan or kimetsu are not included in the wibu category, because the goods are on netfilx and are already worldwide adore doraemon / one piece / naruto. if you've watched the anime isekai, clannad, love live, asuna's bolster collection, that's true vvibu.",0,0,0,0,0
"individuals who watch attack on titan or kimetsu are not included in the wibu category, because the goods are on netfilx and are already worldwide dig doraemon / one piece / naruto. if you've watched the anime isekai, clannad, love live, asuna's bolster collection, that's true vvibu.",0,0,0,0,0
"individuals who watch attack on titan or kimetsu are not included in the wibu category, because the goods are on netfilx and are already worldwide like doraemon / one piece / naruto. if you've watched the anime isekai, clannad, admire live, asuna's bolster collection, that's true vvibu.",0,0,0,0,0
"individuals who watch attack on titan or kimetsu are not included in the wibu category, because the goods are on netfilx and are already worldwide like doraemon / one piece / naruto. if you've watched the anime isekai, clannad, care for live, asuna's bolster collection, that's true vvibu.",0,0,0,0,0
